id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,83,301920,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,83,268427,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1991-03-12,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,81,264307,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1991-09-24,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4
3YRCqOhFifThpSRFJ1VWFM,November Rain,81,536067,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],1991-09-17,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,80,331267,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1991-08-12,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,80,388267,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1991-08-12,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3
0MKGH8UMfCnq5w7nG06oM5,Come As You Are,79,218920,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
3G69vJMWsX6ZohTykad2AU,One,78,276187,0,['U2'],['51Blml2LZPmy7TTiAg47vQ'],1991-11-18,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,4
1L94M3KIu7QluZe63g64rv,Alive,76,340907,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1991-08-27,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4
6QewNVIDKdSl8Y3ycuHIei,Even Flow,76,292581,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1991-08-27,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,4
5Xak5fmy089t0FYmh3VJiY,Black,75,342653,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1991-08-27,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4
59WN2psjkt1tyaxjspN8fp,Killing In The Name,79,313573,1,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],1992,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,79,260000,1,['Ice Cube'],['3Mcii5XWf6E0lrY3Uky4cA'],1992-11-17,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,78,271093,0,['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],1992-11-17,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,4
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,76,320267,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1992-10-05,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3
6txWz9UapYHVxEd7dDIHXT,No Rain,76,217107,0,['Blind Melon'],['5sD1ZLf2dGQ9gQ3YJl1eAd'],1992-01-01,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4
70LcF31zb1H0PyJoS1Sx1r,Creep,83,238640,1,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1993-02-22,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4
0gEyKnHvgkrkBM6fbeHdwK,Linger,77,274707,0,['The Cranberries'],['7t0rwkOPGlDPEhaOcVtOt9'],1993-03-01,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,4
74irxdVWstNlEQjsvArITq,Crazy,75,316693,0,['Aerosmith'],['7Ey4PD4MYsKc5I2dolUwbH'],1993-01-01,0.37,0.866,6,-3.879,0,0.0384,0.0868,0.0,0.137,0.427,162.086,3
4JGKZS7h4Qa16gOU3oNETV,Dreams,75,271560,0,['The Cranberries'],['7t0rwkOPGlDPEhaOcVtOt9'],1993-03-01,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,4
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,75,211933,0,['Lenny Kravitz'],['5gznATMVO85ZcLTkE9ULU7'],1993-03-09,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,4
1LzNfuep1bnAUR9skqdHCK,Fade Into You,75,295600,0,['Mazzy Star'],['37w38cCSGgKLdayTRjna4W'],1993-10-05,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3
2IZZqH4K02UIYg5EohpNHF,Zombie,81,306427,0,['The Cranberries'],['7t0rwkOPGlDPEhaOcVtOt9'],1994-10-03,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,4
6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,77,222227,0,['Los Enanitos Verdes'],['4TK1gDgb7QKoPFlzRrBRgR'],1994-01-01,0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57,4
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,77,318587,0,['Soundgarden'],['5xUf6j4upBrXZPg6AI4MRK'],1994-03-09,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
5lWSa1rmuSL6OBPOnkAqoa,Rasputin,76,220667,0,['Boney M.'],['54R6Y0I7jGUCveDTtI21nb'],1994-03-14,0.691,0.752,6,-11.47,0,0.0455,0.463,0.00103,0.595,0.97,126.005,4
2RChe0r2cMoyOvuKobZy44,Always,76,353027,0,['Bon Jovi'],['58lV9VcRSjABbAbfWS6skp'],1994-10-18,0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795,4
3TZwjdclvWt7iPJUnMpgcs,Jump Around,75,214947,0,['House Of Pain'],['0AuW7OCyKfFrsMbtHrYgIV'],1994-07-21,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,75,261093,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1994-11-01,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,77,191027,0,['Fools Garden'],['0jRqFvRKCDryHOgrgFqsKG'],1995-01-01,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,4
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,75,253533,0,"['Luniz', 'Michael Marshall']","['3z3g65U7mmyyBmmDfsQK9x', '2FT75iYuWmycqYrXbVD9cn']",1995-01-01,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,4
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,81,173027,0,['Spice Girls'],['0uq5PttqEjj3IH1bzwcrXF'],1996-01-01,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,4
20fBuVybkHgjF6vNhSMROD,Ambitionz Az A Ridah,80,278387,1,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],1996,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,4
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,78,298773,0,"['Fugees', 'Ms. Lauryn Hill']","['2WKdxPFRD7IqZvlIAvhMgY', '2Mu5NfyYm8n5iTomuKAEHl']",1996-02-13,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,4
2hnMS47jN0etwvFPzYk11f,Santeria,78,182747,0,['Sublime'],['0EdvGhlC1FkGItLOWQzG4J'],1996-07-30,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,4
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,77,304600,0,"['Blackstreet', 'Dr. Dre', 'Queen Pen']","['2P3cjUru4H3fhSXXNxE9kA', '6DPYiyq5kWVQS4RGwxzPC7', '0VbIlorLz3I5SEtIsc5vAr']",1996-09-09,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4
0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,75,229467,1,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],1996-04-16,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,80,357267,0,['The Verve'],['2cGwlqi3k18jFpUyTrsR84'],1997-09-29,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,79,250547,0,['Foo Fighters'],['7jy3rLJdDQY21OgRLCZ9sD'],1997-05-20,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4
1pKYYY0dkg23sQQXi0Q5zN,Around the World,78,429533,0,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],1997-01-16,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,4
754kgU5rWscRTfvlsuEwFp,Kiss Me,77,208680,0,['Sixpence None The Richer'],['0lJlKQvuM2Sd9DPPyUXcHg'],1997-11-22,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,4
2q9udNV9NK0BL3q9p6TLxf,Procura,77,271031,0,"['ChiChi Peralta', 'Jandy Feliz']","['5GNSVtCq2hiXDx7jUA5Iou', '3hz57XL7wSiPMO9g3k1CW6']",1997-07-01,0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14,4
63OQupATfueTdZMWTxW03A,Karma Police,75,264067,0,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1997-05-28,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,4
1p7m9H4H8s0Y7SgRm7j3ED,Flaca,75,277653,0,['Andrés Calamaro'],['3tAICgiSR5PfYY4B8qsoAU'],1997,0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,4
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,75,277267,0,['Savage Garden'],['3NRFinRTEqUCfaTTZmk8ek'],1997-03-04,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,4
1Jaah2tmN9Hv81A87KZ1MU,Torn,75,244667,0,['Natalie Imbruglia'],['0dlOr0VIysztGWvU1dpjmP'],1997-11-10,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,79,289533,0,['The Goo Goo Dolls'],['2sil8z5kiy4r76CRTXxBCA'],1998-09-11,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,78,300107,0,['George Michael'],['19ra5tSw0tWufvUp8GotLo'],1998-11-09,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.786,153.119,4
2goLsvvODILDzeeiT4dAoR,Believe,77,239027,0,['Cher'],['72OaDtakiy6yFqkt4TsiFt'],1998,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,4
6Nm8h73ycDG2saCnZV8poF,Dragula,75,222827,0,['Rob Zombie'],['3HVdAiMNjYrQIKlOGxoGh5'],1998-01-01,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,4
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,75,255733,1,['Korn'],['3RNrq3jvMZxD9ZyoOZbQOD'],1998-08-18,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,4
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,75,300773,0,['New Radicals'],['0Grjlu7ncIuCaSYvCs9fcd'],1998-01-01,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,4
48UPSzbZjgc449aqz8bxox,Californication,82,329733,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,81,167067,0,['blink-182'],['6FBDaR13swtiWwGhX1WQsP'],1999-06-01,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,4
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,80,213307,0,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],1999-05-18,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4
1KGi9sZVMeszgZOWivFpxs,No Scrubs,80,214400,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1999-02-23,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
64BbK9SFKH2jk86U3dGj2P,Otherside,79,255373,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4
0LWkaEyQRkF0XAms8Bg1fC,Party Up,78,268867,1,['DMX'],['1HwM5zlC5qNWhJtM00yXzG'],1999-12-21,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,4
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,78,215907,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,78,161507,1,"['Dr. Dre', 'Snoop Dogg']","['6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG']",1999-11-16,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4
7H6ev70Weq6DdpZyyTmUXk,Say My Name,77,271333,0,"[""Destiny's Child""]",['1Y8cdNmUJH7yBTd9yOvr5i'],1999-07-27,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,4
7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,77,222293,1,"['Dr. Dre', 'Eminem']","['6DPYiyq5kWVQS4RGwxzPC7', '7dGJo4pcD2V6oG8kP0tJRR']",1999-11-16,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,4
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,76,262240,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1999-11-23,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,4
7nnWIPM5hwE3DaUBkvOIpy,Drive,76,232453,0,['Incubus'],['3YcBF2ttyueytpXtEzn1Za'],1999-10-26,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,75,235293,0,['Foo Fighters'],['7jy3rLJdDQY21OgRLCZ9sD'],1999-11-02,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4
4yKZACkuudvfd600H2dQie,Get Down On It,75,212907,0,['Kool & The Gang'],['3VNITwohbvU5Wuy5PC6dsI'],1999-03-01,0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864,4
5cZqsjVs6MevCnAkasbEOX,Break Stuff,75,166707,1,['Limp Bizkit'],['165ZgPlLkK7bf5bDoFc6Sb'],1999,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4
3AJwUDP919kvQ9QcozQPxg,Yellow,86,266773,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2000-07-10,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
60a0Rd6pjrkxjPbaKzXjfq,In the End,84,216880,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2000-10-24,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,84,284200,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2000-05-23,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4
3UmaczJpikHgJFyBTAJVoz,Stan,80,404107,1,"['Eminem', 'Dido']","['7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs']",2000-05-23,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,80,233933,0,['3 Doors Down'],['2RTUTCvo6onsAnheUk3aL9'],2000,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,77,279213,1,['Disturbed'],['3TOqt5oJwL9BE2NG9MEwDa'],2000-03-07,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,4
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,77,232693,0,['Toploader'],['6xeFne1rkxMhKSW3ipvkdV'],2000,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,4
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,76,157333,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2000-10-24,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4
3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,76,291782,1,"['Nelly', 'City Spud']","['2gBjLmx6zQnFGQJCAQpRgw', '3L2SIGZah4QZSvN4wC8rHl']",2000-06-27,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,4
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,76,256827,0,['Ronan Keating'],['3nlHsNqwCSvT988ZfSW1Yh'],2000-01-01,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,4
0pMUR7Uvp6vxlbG0qBFvgM,Better Off Alone,75,214883,0,['Alice DJ'],['2tbvDi9eXf9XXp06LupkED'],2000,0.671,0.881,8,-6.149,0,0.0552,0.00185,0.65,0.285,0.785,136.95,4
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,75,183733,0,['UB40'],['69MEO1AADKg1IZrq2XLzo5'],2000,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4
7D0RhFcb3CrfPuTJ0obrod,Sparks,75,227093,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2000-07-10,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,75,248400,0,['U2'],['51Blml2LZPmy7TTiAg47vQ'],2000-01-01,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,4
5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,82,199907,1,['Papa Roach'],['4RddZ3iHvSpGV4dvATac9X'],2001-04-25,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4
0DiWol3AO6WpXZgp0goxAV,One More Time,81,320357,0,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],2001-03-12,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,4
6GG73Jik4jUlQCkKg9JuGO,The Middle,80,165853,0,['Jimmy Eat World'],['3Ayl7mCk0nScecqOzvNp6s'],2001-07-17,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,80,223840,0,['Nickelback'],['6deZN1bslXzeGvOLaLMOIF'],2001-09-11,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,79,200307,0,['Weezer'],['3jOstUTkEu2JkjvRdBA5Gu'],2001-05-15,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4
0snQkGI5qnAmohLE7jTsTn,Toxicity,78,218933,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001-09-04,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,77,249627,0,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],2001-08-16,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,76,213600,0,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],2001-10-23,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,4
1HNE2PX70ztbEl6MLxrpNL,In Too Deep,76,207093,0,['Sum 41'],['0qT79UgT5tY4yudH9VfsdT'],2001-01-01,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,4
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,76,340920,1,['Gorillaz'],['3AA28KZvwAUcZuOKwyblJQ'],2001-03-26,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,4
1fJFuvU2ldmeAm5nFIHcPP,First Date,75,171533,0,['blink-182'],['6FBDaR13swtiWwGhX1WQsP'],2001,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,85,290320,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2002-05-26,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
75JFxkI2RXiU7L9VXzMkle,The Scientist,84,309600,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2002-08-08,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4
6ECp64rv50XVz93WvxXMGF,This Love,80,206200,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2002,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,4
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,79,244507,0,['Avril Lavigne'],['0p4nmQO2msCgU4IF37Wi3j'],2002-06-04,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,4
0ARK753YaiJbpLUk7z5yIM,Dilemma,79,289160,1,"['Nelly', 'Kelly Rowland']","['2gBjLmx6zQnFGQJCAQpRgw', '3AuMNF8rQAKOzjYppFNAoB']",2002-06-25,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,78,267267,0,['Justin Timberlake'],['31TPClRtHm23RisEBtV3X7'],2002-11-04,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
0BCPKOYdS2jbQ8iyB56Zns,Clocks,78,307880,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2002-08-08,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,78,204000,0,['Avril Lavigne'],['0p4nmQO2msCgU4IF37Wi3j'],2002-06-04,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,4
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,77,293960,0,['Audioslave'],['2ziB7fzrXBoh1HUPS6sVFn'],2002-11-17,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,76,238733,0,['3 Doors Down'],['2RTUTCvo6onsAnheUk3aL9'],2002-11-12,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,4
28cnXtME493VX9NOw9cIUh,Hurt,76,216533,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],2002-01-01,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4
4bJygwUKrRgq1stlNXcgMg,All The Things She Said,76,214440,1,['t.A.T.u.'],['2Q3eZMfDQgT8MhPowKFXYO'],2002,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,4
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,75,175093,0,['Good Charlotte'],['5aYyPjAsLj7UzANzdupwnS'],2002-10-04,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,4
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,75,211666,0,['Sean Paul'],['3Isy6kedDrgPYoTS1dazA9'],2002-11-12,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,4
7DhYjNLksXZhbRQeheAums,Caraluna,75,266160,0,['Bacilos'],['1mux8L6xg2Cmrc7k0wQczl'],2002-06-25,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,4
65H6t1WQBim6q93yM8fEwn,Obsesion,75,254720,0,"['Aventura', 'Judy Santos']","['1qto4hHid1P71emI6Fd8xi', '1seU2dut8PjGSZbgrPl7by']",2002-06-01,0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,4
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,75,288333,0,['Justin Timberlake'],['31TPClRtHm23RisEBtV3X7'],2002-11-04,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,4
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,75,285570,1,['Trapt'],['1UdQqCUR7RwB9YYJONwbdM'],2002-11-05,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,4
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,84,231733,0,['The White Stripes'],['4F84IBURUo98rz4r61KF70'],2003-04-01,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,4
